Date,Close,High,Low,Open,Volume,Daily_Return,Daily_Range,Cumulative_Return,SMA_20,SMA_50
2021-03-30,14845.099609375,14876.2998046875,14617.599609375,14628.5,594500,2.328481586755049,258.7001953125,1.214159163392596,14842.319970703125,14769.6980078125
2021-03-31,14690.7001953125,14813.75,14670.25,14811.849609375,463900,-1.0400699094332388,143.5,1.2015310592815234,14838.777490234375,14774.8380078125
2021-04-01,14867.349609375,14883.2001953125,14692.4501953125,14798.400390625,445000,1.202457416691849,190.75,1.21597895861771,14836.189990234376,14786.55900390625
2021-04-05,14637.7998046875,14849.849609375,14459.5,14837.7001953125,509700,-1.543986054802604,390.349609375,1.1972044130673187,14805.8,14788.8919921875
2021-04-06,14683.5,14779.099609375,14573.900390625,14737.0,475300,0.3122067245233451,205.19921875,1.2009421657512052,14785.9375,14789.66798828125
2021-04-07,14819.0498046875,14879.7998046875,14649.849609375,14716.4501953125,0,0.9231436965811968,229.9501953125,1.2120285876539232,14779.985009765625,14794.2419921875
2021-04-08,14873.7998046875,14984.150390625,14821.099609375,14875.650390625,514800,0.36945688638336804,163.05078125,1.2165065107359456,14775.864990234375,14804.27998046875
2021-04-09,14834.849609375,14918.4501953125,14785.650390625,14882.650390625,504100,-0.26187118170183377,132.7998046875,1.2133208307608017,14762.687451171874,14816.19896484375
2021-04-12,14310.7998046875,14652.5,14248.7001953125,14644.650390625,650200,-3.5325589304007643,403.7998046875,1.1704595573993481,14719.487451171875,14823.0649609375
2021-04-13,14504.7998046875,14528.900390625,14274.900390625,14364.900390625,605100,1.3556195506029933,254.0,1.186326535991355,14693.179931640625,14836.8099609375
2021-04-15,14581.4501953125,14597.5498046875,14353.2001953125,14522.400390625,568000,0.5284484560774683,244.349609375,1.1925956602548387,14675.77744140625,14855.74697265625
2021-04-16,14617.849609375,14697.7001953125,14559.0,14599.599609375,577200,0.2496282165007191,138.7001953125,1.1955727155315978,14661.147412109374,14862.4799609375
2021-04-19,14359.4501953125,14382.2998046875,14191.400390625,14306.599609375,512300,-1.7676978554819645,190.8994140625,1.1744386022784183,14643.054931640625,14856.71197265625
2021-04-20,14296.400390625,14526.9501953125,14207.2998046875,14526.7001953125,467400,-0.43908230349990474,319.650390625,1.1692818502103421,14629.982470703126,14846.8409765625
2021-04-22,14406.150390625,14424.75,14151.400390625,14219.150390625,524600,0.7676757575422188,273.349609375,1.178258143511748,14613.089990234375,14837.0509765625
2021-04-23,14341.349609375,14461.150390625,14273.2998046875,14326.349609375,498100,-0.44981330537942066,187.8505859375,1.1729581816105157,14593.337451171876,14825.39296875
2021-04-26,14485.0,14557.5,14421.2998046875,14449.4501953125,452700,1.0016518287169873,136.2001953125,1.184707138686703,14576.849951171875,14812.77697265625
2021-04-27,14653.0498046875,14667.5498046875,14484.849609375,14493.7998046875,451800,1.1601643402658013,182.7001953125,1.1984516884463294,14582.032421875,14803.65197265625
